# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|P31125|2.A.7.3.2	42.105	2.61e-50	175	81	gnl|DSMZ|unitig_0|quiver_consensus	1046868	1046143	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P31125|2.A.7.3.2	42.105	2.61e-50	175	81	gnl|DSMZ|unitig_0|quiver_consensus	1046868	1046143	transporter
gnl|TC-DB|P31125|2.A.7.3.2	2.A.7.3.2	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|P31125|2.A.7.3.2	42.105	2.61e-50	175	81	gnl|DSMZ|unitig_0|quiver_consensus	1046868	1046143	transporter
gnl|TC-DB|P0AA67|2.A.7.3.6	2.A.7.3.6	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P0AA67|2.A.7.3.6	38.976	3.46e-29	114	84	gnl|DSMZ|unitig_0|quiver_consensus	1702696	1703454	transporter
gnl|TC-DB|P0AA67|2.A.7.3.6	2.A.7.3.6	riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|P0AA67|2.A.7.3.6	38.976	3.46e-29	114	84	gnl|DSMZ|unitig_0|quiver_consensus	1702696	1703454	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P94633|2.A.75.1.1	29.016	5.13e-20	85.5	83	gnl|DSMZ|unitig_0|quiver_consensus	1999091	1999561	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P94633|2.A.75.1.1	29.016	5.13e-20	85.5	83	gnl|DSMZ|unitig_0|quiver_consensus	1999091	1999561	transporter
gnl|TC-DB|P94633|2.A.75.1.1	2.A.75.1.1	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P94633|2.A.75.1.1	29.016	5.13e-20	85.5	83	gnl|DSMZ|unitig_0|quiver_consensus	1999091	1999561	transporter
gnl|TC-DB|P76249|2.A.76.1.5	2.A.76.1.5	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|P76249|2.A.76.1.5	26.570	3.22e-15	70.9	95	gnl|DSMZ|unitig_0|quiver_consensus	1702634	1702023	transporter
gnl|TC-DB|Q79VD1|2.A.79.1.1	2.A.79.1.1	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|Q79VD1|2.A.79.1.1	30.179	5.37e-23	100	77	gnl|DSMZ|unitig_0|quiver_consensus	301263	302411	transporter
gnl|TC-DB|Q79VD1|2.A.79.1.1	2.A.79.1.1	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|Q79VD1|2.A.79.1.1	30.179	5.37e-23	100	77	gnl|DSMZ|unitig_0|quiver_consensus	301263	302411	transporter
gnl|TC-DB|G7U9U2|2.A.79.1.3	2.A.79.1.3	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|G7U9U2|2.A.79.1.3	28.141	8.60e-08	51.6	83	gnl|DSMZ|unitig_0|quiver_consensus	301353	302513	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.1	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|H7C6B2|2.A.8.1.15	55.814	4.42e-106	343	92	gnl|DSMZ|unitig_0|quiver_consensus	183641	184924	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.1	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|H7C6B2|2.A.8.1.15	55.814	4.42e-106	343	92	gnl|DSMZ|unitig_0|quiver_consensus	183641	184924	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|H7C6B2|2.A.8.1.15	55.814	4.42e-106	343	92	gnl|DSMZ|unitig_0|quiver_consensus	183641	184924	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.1	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|H7C6B2|2.A.8.1.15	55.814	4.42e-106	343	92	gnl|DSMZ|unitig_0|quiver_consensus	183641	184924	transporter
gnl|TC-DB|P39357|2.A.8.1.11	2.A.8.1.11	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39357|2.A.8.1.11	32.500	1.38e-40	152	78	gnl|DSMZ|unitig_0|quiver_consensus	183791	184852	transporter
gnl|TC-DB|Q8RFA1|2.A.8.1.13	2.A.8.1.13	butyrate	EX_cpd00211_e0	rxn05683,rxn08183	gnl|TC-DB|Q8RFA1|2.A.8.1.13	50.518	4.89e-101	328	77	gnl|DSMZ|unitig_0|quiver_consensus	1407188	1408330	transporter
gnl|TC-DB|Q8RFA1|2.A.8.1.13	2.A.8.1.13	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q8RFA1|2.A.8.1.13	50.518	4.89e-101	328	77	gnl|DSMZ|unitig_0|quiver_consensus	1407188	1408330	transporter
gnl|TC-DB|H7C6B2|2.A.8.1.15	2.A.8.1.15	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|H7C6B2|2.A.8.1.15	55.814	4.42e-106	343	92	gnl|DSMZ|unitig_0|quiver_consensus	183641	184924	transporter
gnl|TC-DB|P39344|2.A.8.1.2	2.A.8.1.2	L-idonate	EX_cpd00573_e0	rxn08742,rxn10167	gnl|TC-DB|P39344|2.A.8.1.2	34.793	2.70e-52	186	95	gnl|DSMZ|unitig_0|quiver_consensus	183641	184936	transporter
gnl|TC-DB|P39344|2.A.8.1.2	2.A.8.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39344|2.A.8.1.2	34.793	2.70e-52	186	95	gnl|DSMZ|unitig_0|quiver_consensus	183641	184936	transporter
gnl|TC-DB|P0AC94|2.A.8.1.3	2.A.8.1.3	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AC94|2.A.8.1.3	29.291	3.39e-42	157	91	gnl|DSMZ|unitig_0|quiver_consensus	183638	184882	transporter
gnl|TC-DB|P39835|2.A.8.1.4	2.A.8.1.4	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P39835|2.A.8.1.4	33.410	4.08e-49	177	96	gnl|DSMZ|unitig_0|quiver_consensus	183638	184936	transporter
gnl|TC-DB|P08555|2.A.8.1.5	2.A.8.1.5	serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P08555|2.A.8.1.5	30.383	1.94e-34	134	95	gnl|DSMZ|unitig_0|quiver_consensus	183638	184873	transporter
gnl|TC-DB|P0AC96|2.A.8.1.8	2.A.8.1.8	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P0AC96|2.A.8.1.8	36.557	7.19e-52	185	92	gnl|DSMZ|unitig_0|quiver_consensus	183638	184903	transporter
gnl|TC-DB|S6BBY9|2.A.80.1.2	2.A.80.1.2	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|S6BBY9|2.A.80.1.2	45.781	5.50e-93	307	94	gnl|DSMZ|unitig_0|quiver_consensus	1943451	1944854	transporter
gnl|TC-DB|S5Y5N9|2.A.80.1.4	2.A.80.1.4	citrate	EX_cpd00137_e0	rxn05211,rxn12371,rxn12792,rxn30467	gnl|TC-DB|S5Y5N9|2.A.80.1.4	50.395	7.53e-115	370	99	gnl|DSMZ|unitig_0|quiver_consensus	1943451	1944953	transporter
gnl|TC-DB|Q6GUB0|2.A.88.1.1	2.A.88.1.1	biotin	EX_cpd00104_e0	rxn09693	gnl|TC-DB|Q6GUB0|2.A.88.1.1	39.548	2.54e-17	76.3	94	gnl|DSMZ|unitig_0|quiver_consensus	2692379	2691861	transporter
gnl|TC-DB|D5ARG8|2.A.88.1.3	2.A.88.1.3	biotin	EX_cpd00104_e0	rxn09693	gnl|TC-DB|D5ARG8|2.A.88.1.3	38.947	1.06e-16	74.3	98	gnl|DSMZ|unitig_0|quiver_consensus	2692379	2691843	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.1	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	galactose	EX_cpd00108_e0	rxn05162,rxn08573	gnl|TC-DB|Q97UY8|3.A.1.1.13	40.972	2.23e-62	212	80	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794112	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q97UY8|3.A.1.1.13	40.972	2.23e-62	212	80	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794112	transporter
gnl|TC-DB|Q97UY8|3.A.1.1.13	3.A.1.1.13	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q97UY8|3.A.1.1.13	40.972	2.23e-62	212	80	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794112	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|Q97UF2|3.A.1.1.14	36.585	2.04e-55	193	77	gnl|DSMZ|unitig_0|quiver_consensus	2793258	2794097	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|Q97UF2|3.A.1.1.14	36.585	2.04e-55	193	77	gnl|DSMZ|unitig_0|quiver_consensus	2793258	2794097	transporter
gnl|TC-DB|Q97UF2|3.A.1.1.14	3.A.1.1.14	xylose	EX_cpd00154_e0	rxn05167,rxn09383	gnl|TC-DB|Q97UF2|3.A.1.1.14	36.585	2.04e-55	193	77	gnl|DSMZ|unitig_0|quiver_consensus	2793258	2794097	transporter
gnl|TC-DB|Q97ZC0|3.A.1.1.15	3.A.1.1.15	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q97ZC0|3.A.1.1.15	48.374	3.49e-75	248	92	gnl|DSMZ|unitig_0|quiver_consensus	589569	590306	transporter
gnl|TC-DB|Q8TZQ3|3.A.1.1.16	3.A.1.1.16	Maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q8TZQ3|3.A.1.1.16	52.066	1.86e-105	337	99	gnl|DSMZ|unitig_0|quiver_consensus	2793297	2794337	transporter
gnl|TC-DB|Q9R9Q4|3.A.1.1.17	3.A.1.1.17	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9R9Q4|3.A.1.1.17	48.406	2.24e-95	307	93	gnl|DSMZ|unitig_0|quiver_consensus	589560	590591	transporter
gnl|TC-DB|Q9R9Q4|3.A.1.1.17	3.A.1.1.17	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q9R9Q4|3.A.1.1.17	48.406	2.24e-95	307	93	gnl|DSMZ|unitig_0|quiver_consensus	589560	590591	transporter
gnl|TC-DB|Q9R9Q4|3.A.1.1.17	3.A.1.1.17	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9R9Q4|3.A.1.1.17	48.406	2.24e-95	307	93	gnl|DSMZ|unitig_0|quiver_consensus	589560	590591	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9X103|3.A.1.1.22	51.320	2.29e-103	331	99	gnl|DSMZ|unitig_0|quiver_consensus	2793348	2794337	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q9X103|3.A.1.1.22	51.320	2.29e-103	331	99	gnl|DSMZ|unitig_0|quiver_consensus	2793348	2794337	transporter
gnl|TC-DB|Q9X103|3.A.1.1.22	3.A.1.1.22	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9X103|3.A.1.1.22	51.320	2.29e-103	331	99	gnl|DSMZ|unitig_0|quiver_consensus	2793348	2794337	transporter
gnl|TC-DB|Q72L52|3.A.1.1.24	3.A.1.1.24	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q72L52|3.A.1.1.24	53.425	6.30e-107	342	100	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794361	transporter
gnl|TC-DB|Q72L52|3.A.1.1.24	3.A.1.1.24	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q72L52|3.A.1.1.24	53.425	6.30e-107	342	100	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794361	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q72L52|3.A.1.1.25	53.425	6.30e-107	342	100	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794361	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	sucrose	EX_cpd00076_e0	rxn18575	gnl|TC-DB|Q72L52|3.A.1.1.25	53.425	6.30e-107	342	100	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794361	transporter
gnl|TC-DB|Q72L52|3.A.1.1.25	3.A.1.1.25	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q72L52|3.A.1.1.25	53.425	6.30e-107	342	100	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794361	transporter
gnl|TC-DB|P94360|3.A.1.1.26	3.A.1.1.26	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|P94360|3.A.1.1.26	48.588	1.97e-107	343	99	gnl|DSMZ|unitig_0|quiver_consensus	2793291	2794325	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8DT25|3.A.1.1.27	46.231	1.05e-102	330	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590696	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|Q8DT25|3.A.1.1.27	46.231	1.05e-102	330	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590696	transporter
gnl|TC-DB|Q8DT25|3.A.1.1.27	3.A.1.1.27	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8DT25|3.A.1.1.27	46.231	1.05e-102	330	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590696	transporter
gnl|TC-DB|Q00752|3.A.1.1.28	3.A.1.1.28	raffinose	EX_cpd00382_e0	rxn18495	gnl|TC-DB|Q00752|3.A.1.1.28	48.354	1.48e-106	341	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590696	transporter
gnl|TC-DB|Q00752|3.A.1.1.28	3.A.1.1.28	stachyose	EX_cpd01133_e0	rxn18552	gnl|TC-DB|Q00752|3.A.1.1.28	48.354	1.48e-106	341	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590696	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	64.800	8.37e-152	471	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794337	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	64.800	8.37e-152	471	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794337	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	64.800	8.37e-152	471	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794337	transporter
gnl|TC-DB|Q9L0Q1|3.A.1.1.36	3.A.1.1.3	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9L0Q1|3.A.1.1.36	64.800	8.37e-152	471	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794337	transporter
gnl|TC-DB|Q88P35|3.A.1.1.30	3.A.1.1.30	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|Q88P35|3.A.1.1.30	45.547	9.13e-99	318	95	gnl|DSMZ|unitig_0|quiver_consensus	589560	590708	transporter
gnl|TC-DB|O50454|3.A.1.1.31	3.A.1.1.31	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|O50454|3.A.1.1.31	53.690	4.11e-124	392	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590711	transporter
gnl|TC-DB|Q55035|3.A.1.1.32	3.A.1.1.32	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|Q55035|3.A.1.1.32	46.859	7.47e-102	327	99	gnl|DSMZ|unitig_0|quiver_consensus	589560	590693	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	L-arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	48.588	1.97e-107	343	99	gnl|DSMZ|unitig_0|quiver_consensus	2793291	2794325	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00185_e0	rxn10822	gnl|TC-DB|P94360|3.A.1.1.34	48.588	1.97e-107	343	99	gnl|DSMZ|unitig_0|quiver_consensus	2793291	2794325	transporter
gnl|TC-DB|P94360|3.A.1.1.34	3.A.1.1.34	arabinose	EX_cpd00224_e0	rxn05173,rxn08139,rxn11063	gnl|TC-DB|P94360|3.A.1.1.34	48.588	1.97e-107	343	99	gnl|DSMZ|unitig_0|quiver_consensus	2793291	2794325	transporter
gnl|TC-DB|G3LHY9|3.A.1.1.35	3.A.1.1.35	glycerol	EX_cpd00100_e0	rxn29769	gnl|TC-DB|G3LHY9|3.A.1.1.35	39.249	5.60e-62	211	87	gnl|DSMZ|unitig_0|quiver_consensus	589560	590420	transporter
gnl|TC-DB|Q9WYQ2|3.A.1.1.38	3.A.1.1.38	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|Q9WYQ2|3.A.1.1.38	45.014	2.15e-86	282	99	gnl|DSMZ|unitig_0|quiver_consensus	2793312	2794337	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	lactose	EX_cpd00208_e0	rxn05598	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.4	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|G4FGN6|3.A.1.1.41	3.A.1.1.41	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|G4FGN6|3.A.1.1.41	41.948	4.53e-57	194	93	gnl|DSMZ|unitig_0|quiver_consensus	588734	589525	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	melibiose	EX_cpd03198_e0	rxn18574	gnl|TC-DB|Q9FBS6|3.A.1.1.43	31.250	8.23e-15	72.0	79	gnl|DSMZ|unitig_0|quiver_consensus	587908	588633	transporter
gnl|TC-DB|Q9FBS6|3.A.1.1.43	3.A.1.1.43	trehalose	EX_cpd00794_e0	rxn10839	gnl|TC-DB|Q9FBS6|3.A.1.1.43	31.250	8.23e-15	72.0	79	gnl|DSMZ|unitig_0|quiver_consensus	587908	588633	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltodextrin	EX_cpd11976_e0	rxn11140	gnl|TC-DB|Q9KZ08|3.A.1.1.44	53.004	5.63e-95	304	93	gnl|DSMZ|unitig_0|quiver_consensus	2792398	2793240	transporter
gnl|TC-DB|Q9KZ08|3.A.1.1.44	3.A.1.1.44	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q9KZ08|3.A.1.1.44	53.004	5.63e-95	304	93	gnl|DSMZ|unitig_0|quiver_consensus	2792398	2793240	transporter
gnl|TC-DB|Q8NMV1|3.A.1.1.45	3.A.1.1.45	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q8NMV1|3.A.1.1.45	64.879	2.87e-148	461	100	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794340	transporter
gnl|TC-DB|O30494|3.A.1.1.49	3.A.1.1.49	D-mannitol	EX_cpd00314_e0	rxn13853	gnl|TC-DB|O30494|3.A.1.1.49	48.688	8.31e-97	312	97	gnl|DSMZ|unitig_0|quiver_consensus	2793315	2794313	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	choline	EX_cpd00098_e0	rxn05159,rxn08212	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	58.808	1.64e-143	447	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794325	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	glucose	EX_cpd00027_e0	rxn05147,rxn08606	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	58.808	1.64e-143	447	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794325	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltoheptaose	EX_cpd15494_e0	rxn10833	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	58.808	1.64e-143	447	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794325	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	58.808	1.64e-143	447	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794325	transporter
gnl|TC-DB|WP_022543180.1|3.A.1.1.53	3.A.1.1.5	maltotetraose	EX_cpd01399_e0	rxn08877,rxn10173	gnl|TC-DB|WP_022543180.1|3.A.1.1.53	58.808	1.64e-143	447	99	gnl|DSMZ|unitig_0|quiver_consensus	2793264	2794325	transporter
